Family,species,ID,longitude,latitude,Surce,Author,Title,Identifier_ID,Date
Curimatidae,Curimatopsis evelye,Tonella_01347,-62.129167,-1.7375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis evelye,Tonella_01349,-62.420833,-1.1125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis evelye,Tonella_01351,-62.079167,0.929167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis evelye,Tonella_01352,-59.795833,-7.170833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-06-2015
Curimatidae,Curimatopsis evelye,Tonella_01353,-65.228797,0.478712,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1972
Curimatidae,Curimatopsis evelye,Tonella_01354,-61.3125,-7.879167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2016
Curimatidae,Curimatopsis evelye,Tonella_01355,-61.340278,-7.855736,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2016
Curimatidae,Curimatopsis evelye,Tonella_01356,-64.870453,0.545506,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis evelye,Tonella_01358,-65.228784,0.478302,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1972
Curimatidae,Curimatopsis evelye,Tonella_01364,-60.4875,-2.820833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatopsis evelye,Tonella_01365,-60.333333,-2.7,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatopsis evelye,Tonella_01369,-66.970833,-1.904167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1977
Curimatidae,Curimatopsis evelye,Tonella_01374,-56.483333,-2.116667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1967
Curimatidae,Curimatopsis evelye,Tonella_01375,-64.779373,0.487763,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis evelye,Tonella_01382,-61.3875,-1.9375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1982
Curimatidae,Curimatopsis evelye,Tonella_01385,-64.928828,0.52849,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1979
Curimatidae,Curimatopsis macrolepis,Tonella_01394,-75.354167,0.4875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-2007
Curimatidae,Curimatopsis macrolepis,Tonella_01395,-57.195833,-1.729167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-2008
Curimatidae,Curimatopsis macrolepis,Tonella_01404,-73.704167,-4.945833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-1978
Curimatidae,Curimatopsis macrolepis,Tonella_01405,-73.13332,-3.51666,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1998
Curimatidae,Curimatopsis macrolepis,Tonella_01406,-67.354167,-14.304167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-1971
Curimatidae,Curimatopsis macrolepis,Tonella_01407,-66.629167,-14.2125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-1954
Curimatidae,Curimatopsis macrolepis,Tonella_01408,-62.295833,0.195833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1976
Curimatidae,Curimatopsis macrolepis,Tonella_01411,-64.9625,0.420833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis macrolepis,Tonella_01413,-62.1125,-1.208333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis macrolepis,Tonella_01414,-62.129167,-1.7375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis macrolepis,Tonella_01415,-61.995833,-1.154167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis macrolepis,Tonella_01416,-65.228784,0.478302,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1972
Curimatidae,Curimatopsis macrolepis,Tonella_01417,-72.804167,-3.354167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2014
Curimatidae,Curimatopsis macrolepis,Tonella_01418,-71.929167,-3.345833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2014
Curimatidae,Curimatopsis macrolepis,Tonella_01419,-71.995833,-3.3625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2014
Curimatidae,Curimatopsis macrolepis,Tonella_01423,-64.779373,0.487763,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis macrolepis,Tonella_01426,-60.333333,-2.7,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatopsis macrolepis,Tonella_01451,-64.928828,0.52849,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1979
Curimatidae,Curimatopsis macrolepis,Tonella_01457,-60.145833,-3.375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1967
Curimatidae,Curimatopsis macrolepis,Tonella_01472,-61.445833,0.645833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1968
Curimatidae,Curimatopsis macrolepis,Tonella_01474,-60.5,-2.833333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatopsis macrolepis,Tonella_01477,-56.254167,-4.454167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1970
Curimatidae,Curimatopsis macrolepis,Tonella_01478,-56.270833,-4.595833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1979
Curimatidae,Curimatopsis macrolepis,Tonella_01479,-61.3875,-1.9375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1982
Curimatidae,Curimatopsis macrolepis,Tonella_01484,-55.8375,-4.204167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1983
Curimatidae,Curimatopsis microlepis,Tonella_01492,-62.079167,0.945833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2011
Curimatidae,Curimatopsis microlepis,Tonella_01493,-62.195833,-1.820833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
Curimatidae,Curimatopsis microlepis,Tonella_01495,-63.329167,-3.9125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1968
Curimatidae,Curimatopsis myersi,Tonella_01501,-56.484,-23.917,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01509,-56.454167,-23.879167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01510,-57.820833,-23.604167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-1996
Curimatidae,Curimatopsis myersi,Tonella_01511,-57.220833,-23.4625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-1993
Curimatidae,Curimatopsis myersi,Tonella_01513,-56.416667,-23.416667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-NA-1982
Curimatidae,Curimatopsis myersi,Tonella_01515,-57.2625,-19.5875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2014
Curimatidae,Curimatopsis myersi,Tonella_01522,-57.545833,-19.479167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2014
Curimatidae,Curimatopsis myersi,Tonella_01523,-57.220833,-19.470833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01527,-55.298,-19.162,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-1998
Curimatidae,Curimatopsis myersi,Tonella_01529,-54.2875,-17.2375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01530,-54.154167,-17.2125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1979
Curimatidae,Curimatopsis myersi,Tonella_01531,-54.151,-17.209,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1979
Curimatidae,Curimatopsis myersi,Tonella_01532,-54.151,-17.201,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01533,-54.145833,-17.195833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01534,-54.154167,-17.204167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1978
Curimatidae,Curimatopsis myersi,Tonella_01538,-56.859,-16.748,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2000
Curimatidae,Curimatopsis myersi,Tonella_01544,-56.292,-16.39,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2008
Curimatidae,Curimatopsis myersi,Tonella_01547,-55.9125,-16.329167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2003
Curimatidae,Curimatopsis myersi,Tonella_01548,-55.872,-16.336,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2003
Curimatidae,Curimatopsis myersi,Tonella_01549,-56.5375,-16.320833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2009
Curimatidae,Curimatopsis myersi,Tonella_01550,-56.595833,-16.254167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-05-1997
Curimatidae,Curimatopsis myersi,Tonella_01554,-57.754167,-16.8875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2005
Curimatidae,Curimatopsis myersi,Tonella_01555,-57.8375,-16.7125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-1977
Curimatidae,Curimatopsis myersi,Tonella_01557,-55.656,-15.766,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-06-2010
Curimatidae,Curimatopsis myersi,Tonella_01558,-56.291,-15.481,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-06-2010
Curimatidae,Curimatopsis myersi,Tonella_01559,-55.729167,-14.9625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2003
Curimatidae,Curimatopsis myersi,Tonella_01561,-57.104167,-23.4625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1983
Curimatidae,Curimatopsis myersi,Tonella_01562,-56.4625,-25.1625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1981
Curimatidae,Curimatopsis myersi,Tonella_01563,-55.541667,-19.345833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2017
Curimatidae,Curimatopsis myersi,Tonella_01564,-57.645833,-15.8875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01565,-57.655556,-15.7925,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01567,-57.679167,-15.720833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01568,-57.704167,-15.479167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis myersi,Tonella_01570,-55.779167,-16.2875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2006
